timestamp,symbol,tag,detail,trade_id,position_id,pending_exit_reason,pending_modify_reason,modify_count,active_model_pack_dir,pack_dir_at_entry,tx_authority_enabled,runtime_reload_status,account_login,account_server,ea_version,log_schema_version
2026.01.21 17:16:08,US100,exit_logged,trade_id=TS_00049 tx=TX_DEAL deal=99 reason=TP price=25223.00000000 pnl=10.89,TS_00049,98,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.21 18:20:00,US100,entry_logged,trade_id=TS_00050 tx=TX_DEAL deal=100,TS_00050,100,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.21 18:52:05,US100,exit_logged,trade_id=TS_00050 tx=TX_DEAL deal=101 reason=SL price=25128.75000000 pnl=-4.08,TS_00050,100,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.21 19:40:00,US100,entry_logged,trade_id=TS_00051 tx=TX_DEAL deal=102,TS_00051,102,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.22 02:40:00,US100,exit_logged,trade_id=TS_00051 tx=TX_DEAL deal=103 reason=FORCE_EXIT price=25432.85000000 pnl=3.50,TS_00051,102,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.22 07:15:00,US100,entry_logged,trade_id=TS_00052 tx=TX_DEAL deal=104,TS_00052,104,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.22 08:09:32,US100,exit_logged,trade_id=TS_00052 tx=TX_DEAL deal=105 reason=SL price=25396.60000000 pnl=-5.37,TS_00052,104,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.22 08:35:00,US100,entry_logged,trade_id=TS_00053 tx=TX_DEAL deal=106,TS_00053,106,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.22 10:52:28,US100,exit_logged,trade_id=TS_00053 tx=TX_DEAL deal=107 reason=TP price=25577.35000000 pnl=9.73,TS_00053,106,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.22 11:00:00,US100,entry_logged,trade_id=TS_00054 tx=TX_DEAL deal=108,TS_00054,108,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.22 16:50:12,US100,exit_logged,trade_id=TS_00054 tx=TX_DEAL deal=109 reason=SL price=25435.10000000 pnl=-5.05,TS_00054,108,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.22 17:30:00,US100,entry_logged,trade_id=TS_00055 tx=TX_DEAL deal=110,TS_00055,110,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.22 23:30:00,US100,exit_logged,trade_id=TS_00055 tx=TX_DEAL deal=111 reason=FORCE_EXIT price=25540.10000000 pnl=0.67,TS_00055,110,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.22 23:40:00,US100,entry_logged,trade_id=TS_00056 tx=TX_DEAL deal=112,TS_00056,112,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.23 06:40:00,US100,exit_logged,trade_id=TS_00056 tx=TX_DEAL deal=113 reason=FORCE_EXIT price=25581.90000000 pnl=2.13,TS_00056,112,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.23 06:55:00,US100,entry_logged,trade_id=TS_00057 tx=TX_DEAL deal=114,TS_00057,114,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.23 10:14:32,US100,exit_logged,trade_id=TS_00057 tx=TX_DEAL deal=115 reason=SL price=25543.15000000 pnl=-5.47,TS_00057,114,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.23 11:05:00,US100,entry_logged,trade_id=TS_00058 tx=TX_DEAL deal=116,TS_00058,116,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.23 17:05:00,US100,exit_logged,trade_id=TS_00058 tx=TX_DEAL deal=117 reason=FORCE_EXIT price=25591.65000000 pnl=3.64,TS_00058,116,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.23 17:15:00,US100,entry_logged,trade_id=TS_00059 tx=TX_DEAL deal=118,TS_00059,118,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.23 23:15:00,US100,exit_logged,trade_id=TS_00059 tx=TX_DEAL deal=119 reason=FORCE_EXIT price=25584.15000000 pnl=0.22,TS_00059,118,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.23 23:40:00,US100,entry_logged,trade_id=TS_00060 tx=TX_DEAL deal=120,TS_00060,120,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.26 01:01:00,US100,exit_logged,trade_id=TS_00060 tx=TX_DEAL deal=121 reason=SL price=25362.60000000 pnl=-11.07,TS_00060,120,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.26 06:30:00,US100,entry_logged,trade_id=TS_00061 tx=TX_DEAL deal=122,TS_00061,122,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.26 12:30:00,US100,exit_logged,trade_id=TS_00061 tx=TX_DEAL deal=123 reason=FORCE_EXIT price=25540.85000000 pnl=0.13,TS_00061,122,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.26 12:55:00,US100,entry_logged,trade_id=TS_00062 tx=TX_DEAL deal=124,TS_00062,124,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.26 17:19:42,US100,exit_logged,trade_id=TS_00062 tx=TX_DEAL deal=125 reason=TP price=25757.10000000 pnl=10.56,TS_00062,124,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.26 17:30:00,US100,entry_logged,trade_id=TS_00063 tx=TX_DEAL deal=126,TS_00063,126,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.26 23:30:00,US100,exit_logged,trade_id=TS_00063 tx=TX_DEAL deal=127 reason=FORCE_EXIT price=25756.60000000 pnl=0.35,TS_00063,126,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.27 06:25:01,US100,entry_logged,trade_id=TS_00064 tx=TX_DEAL deal=128,TS_00064,128,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.27 12:25:00,US100,exit_logged,trade_id=TS_00064 tx=TX_DEAL deal=129 reason=FORCE_EXIT price=25880.15000000 pnl=-0.16,TS_00064,128,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.27 12:40:00,US100,entry_logged,trade_id=TS_00065 tx=TX_DEAL deal=130,TS_00065,130,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.27 16:36:11,US100,exit_logged,trade_id=TS_00065 tx=TX_DEAL deal=131 reason=SL price=25835.15000000 pnl=-5.51,TS_00065,130,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.27 16:45:00,US100,entry_logged,trade_id=TS_00066 tx=TX_DEAL deal=132,TS_00066,132,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.27 22:45:00,US100,exit_logged,trade_id=TS_00066 tx=TX_DEAL deal=133 reason=FORCE_EXIT price=25981.40000000 pnl=5.05,TS_00066,132,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.27 22:50:00,US100,entry_logged,trade_id=TS_00067 tx=TX_DEAL deal=134,TS_00067,134,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.28 03:07:52,US100,exit_logged,trade_id=TS_00067 tx=TX_DEAL deal=135 reason=TP price=26112.55000000 pnl=10.05,TS_00067,134,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.28 06:20:00,US100,entry_logged,trade_id=TS_00068 tx=TX_DEAL deal=136,TS_00068,136,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.28 08:19:41,US100,exit_logged,trade_id=TS_00068 tx=TX_DEAL deal=137 reason=TP price=26210.30000000 pnl=11.42,TS_00068,136,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.28 08:45:00,US100,entry_logged,trade_id=TS_00069 tx=TX_DEAL deal=138,TS_00069,138,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.28 14:45:00,US100,exit_logged,trade_id=TS_00069 tx=TX_DEAL deal=139 reason=FORCE_EXIT price=26181.80000000 pnl=-1.31,TS_00069,138,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.28 15:10:00,US100,entry_logged,trade_id=TS_00070 tx=TX_DEAL deal=140,TS_00070,140,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.28 17:47:40,US100,exit_logged,trade_id=TS_00070 tx=TX_DEAL deal=141 reason=SL price=26060.55000000 pnl=-4.75,TS_00070,140,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.28 18:05:00,US100,entry_logged,trade_id=TS_00071 tx=TX_DEAL deal=142,TS_00071,142,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.28 23:04:03,US100,exit_logged,trade_id=TS_00071 tx=TX_DEAL deal=143 reason=SL price=25887.65000000 pnl=-5.52,TS_00071,142,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.28 23:50:00,US100,entry_logged,trade_id=TS_00072 tx=TX_DEAL deal=144,TS_00072,144,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.29 06:50:01,US100,exit_logged,trade_id=TS_00072 tx=TX_DEAL deal=145 reason=FORCE_EXIT price=26117.65000000 pnl=-0.48,TS_00072,144,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.29 07:05:00,US100,entry_logged,trade_id=TS_00073 tx=TX_DEAL deal=146,TS_00073,146,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.29 13:05:00,US100,exit_logged,trade_id=TS_00073 tx=TX_DEAL deal=147 reason=FORCE_EXIT price=26079.40000000 pnl=-4.29,TS_00073,146,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.29 13:10:00,US100,entry_logged,trade_id=TS_00074 tx=TX_DEAL deal=148,TS_00074,148,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.29 16:34:06,US100,exit_logged,trade_id=TS_00074 tx=TX_DEAL deal=149 reason=SL price=25994.90000000 pnl=-5.74,TS_00074,148,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.29 18:10:00,US100,entry_logged,trade_id=TS_00075 tx=TX_DEAL deal=150,TS_00075,150,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.30 01:10:00,US100,exit_logged,trade_id=TS_00075 tx=TX_DEAL deal=151 reason=FORCE_EXIT price=25850.85000000 pnl=3.85,TS_00075,150,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.30 07:00:00,US100,entry_logged,trade_id=TS_00076 tx=TX_DEAL deal=152,TS_00076,152,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.30 08:28:25,US100,exit_logged,trade_id=TS_00076 tx=TX_DEAL deal=153 reason=SL price=25652.35000000 pnl=-5.02,TS_00076,152,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.30 08:40:00,US100,entry_logged,trade_id=TS_00077 tx=TX_DEAL deal=154,TS_00077,154,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.30 11:48:32,US100,exit_logged,trade_id=TS_00077 tx=TX_DEAL deal=155 reason=SL price=25555.10000000 pnl=-4.34,TS_00077,154,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.30 11:55:00,US100,entry_logged,trade_id=TS_00078 tx=TX_DEAL deal=156,TS_00078,156,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.30 17:55:00,US100,exit_logged,trade_id=TS_00078 tx=TX_DEAL deal=157 reason=FORCE_EXIT price=25760.60000000 pnl=3.66,TS_00078,156,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.30 19:25:00,US100,entry_logged,trade_id=TS_00079 tx=TX_DEAL deal=158,TS_00079,158,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.02 01:02:02,US100,exit_logged,trade_id=TS_00079 tx=TX_DEAL deal=159 reason=SL price=25364.85000000 pnl=-5.83,TS_00079,158,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.02 06:20:00,US100,entry_logged,trade_id=TS_00080 tx=TX_DEAL deal=160,TS_00080,160,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.02 12:20:00,US100,exit_logged,trade_id=TS_00080 tx=TX_DEAL deal=161 reason=FORCE_EXIT price=25357.85000000 pnl=2.60,TS_00080,160,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.02 12:25:00,US100,entry_logged,trade_id=TS_00081 tx=TX_DEAL deal=162,TS_00081,162,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.02 16:46:58,US100,exit_logged,trade_id=TS_00081 tx=TX_DEAL deal=163 reason=TP price=25638.35000000 pnl=8.58,TS_00081,162,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.02 17:45:00,US100,entry_logged,trade_id=TS_00082 tx=TX_DEAL deal=164,TS_00082,164,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.02 23:45:00,US100,exit_logged,trade_id=TS_00082 tx=TX_DEAL deal=165 reason=FORCE_EXIT price=25775.60000000 pnl=-0.04,TS_00082,164,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.03 06:20:00,US100,entry_logged,trade_id=TS_00083 tx=TX_DEAL deal=166,TS_00083,166,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.03 12:20:00,US100,exit_logged,trade_id=TS_00083 tx=TX_DEAL deal=167 reason=FORCE_EXIT price=25885.45000000 pnl=0.87,TS_00083,166,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.03 12:50:00,US100,entry_logged,trade_id=TS_00084 tx=TX_DEAL deal=168,TS_00084,168,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.03 16:32:05,US100,exit_logged,trade_id=TS_00084 tx=TX_DEAL deal=169 reason=SL price=25790.80000000 pnl=-5.74,TS_00084,168,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.03 17:45:00,US100,entry_logged,trade_id=TS_00085 tx=TX_DEAL deal=170,TS_00085,170,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.03 23:45:00,US100,exit_logged,trade_id=TS_00085 tx=TX_DEAL deal=171 reason=FORCE_EXIT price=25324.05000000 pnl=-1.10,TS_00085,170,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.04 06:50:00,US100,entry_logged,trade_id=TS_00086 tx=TX_DEAL deal=172,TS_00086,172,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.04 11:25:06,US100,exit_logged,trade_id=TS_00086 tx=TX_DEAL deal=173 reason=SL price=25269.25000000 pnl=-5.26,TS_00086,172,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.04 11:35:00,US100,entry_logged,trade_id=TS_00087 tx=TX_DEAL deal=174,TS_00087,174,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.04 16:58:05,US100,exit_logged,trade_id=TS_00087 tx=TX_DEAL deal=175 reason=SL price=25127.75000000 pnl=-5.08,TS_00087,174,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.04 17:10:00,US100,entry_logged,trade_id=TS_00088 tx=TX_DEAL deal=176,TS_00088,176,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.04 19:40:03,US100,exit_logged,trade_id=TS_00088 tx=TX_DEAL deal=177 reason=SL price=24725.15000000 pnl=-4.32,TS_00088,176,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.04 19:55:00,US100,entry_logged,trade_id=TS_00089 tx=TX_DEAL deal=178,TS_00089,178,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.05 02:55:00,US100,exit_logged,trade_id=TS_00089 tx=TX_DEAL deal=179 reason=FORCE_EXIT price=25026.95000000 pnl=2.61,TS_00089,178,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.05 06:25:00,US100,entry_logged,trade_id=TS_00090 tx=TX_DEAL deal=180,TS_00090,180,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.05 12:25:00,US100,exit_logged,trade_id=TS_00090 tx=TX_DEAL deal=181 reason=FORCE_EXIT price=24997.70000000 pnl=2.89,TS_00090,180,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.05 12:30:00,US100,entry_logged,trade_id=TS_00091 tx=TX_DEAL deal=182,TS_00091,182,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.05 14:23:48,US100,exit_logged,trade_id=TS_00091 tx=TX_DEAL deal=183 reason=SL price=24825.95000000 pnl=-5.25,TS_00091,182,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.05 15:10:00,US100,entry_logged,trade_id=TS_00092 tx=TX_DEAL deal=184,TS_00092,184,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.05 21:10:00,US100,exit_logged,trade_id=TS_00092 tx=TX_DEAL deal=185 reason=FORCE_EXIT price=24672.70000000 pnl=-0.77,TS_00092,184,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.05 21:40:00,US100,entry_logged,trade_id=TS_00093 tx=TX_DEAL deal=186,TS_00093,186,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.05 23:41:30,US100,exit_logged,trade_id=TS_00093 tx=TX_DEAL deal=187 reason=SL price=24353.70000000 pnl=-2.77,TS_00093,186,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.02.05 23:59:58,US100,deinit,,,0,,,0,triple_sigma_pack_long_step16,,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
