trade_id,timestamp,symbol,event_type,direction,lot,entry_price,exit_price,sl_price,tp_price,pnl,k_sl_req,k_tp_req,k_sl_eff,k_tp_eff,hold_bars,bars_held,exit_reason,regime_id_at_entry,spread_atr_at_entry,flip_used,model_pack_version,clf_version,prm_version,cost_model_version,event_detail,deal_ticket,position_id,modify_reason,modify_count,tx_authority,pack_dir_at_entry,active_model_pack_dir,runtime_reload_status,ea_version,log_schema_version
TS_00345,2023.01.13 21:20:00,US100,EXIT,LONG,0.0400,11345.20000000,11485.95000000,11247.51000000,11540.59000000,5.63,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.092125,1,0.1.0,0.1.0,0.1.0,0.1,,691,690,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00346,2023.01.13 21:25:00,US100,ENTRY,LONG,0.0500,11489.45000000,,11401.69000000,11664.98000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.102549,0,0.1.0,0.1.0,0.1.0,0.1,,692,692,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00346,2023.01.16 04:30:00,US100,EXIT,LONG,0.0500,11489.45000000,11558.65000000,11401.69000000,11664.98000000,2.87,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.102549,0,0.1.0,0.1.0,0.1.0,0.1,,693,692,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00347,2023.01.16 08:50:00,US100,ENTRY,LONG,0.1400,11521.65000000,,11490.36000000,11584.22000000,,6.000000,12.000000,6.000000,12.000000,72,0,,4,0.287671,1,0.1.0,0.1.0,0.1.0,0.1,,694,694,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00347,2023.01.16 10:25:30,US100,EXIT,LONG,0.1400,11521.65000000,11489.25000000,11490.36000000,11584.22000000,-4.54,6.000000,12.000000,6.000000,12.000000,72,19,SL,4,0.287671,1,0.1.0,0.1.0,0.1.0,0.1,,695,694,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00348,2023.01.16 10:40:00,US100,ENTRY,LONG,0.0900,11491.40000000,,11446.96000000,11580.29000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.202507,1,0.1.0,0.1.0,0.1.0,0.1,,696,696,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00348,2023.01.16 11:43:51,US100,EXIT,LONG,0.0900,11491.40000000,11443.50000000,11446.96000000,11580.29000000,-4.31,6.000000,12.000000,6.000000,12.000000,72,12,SL,5,0.202507,1,0.1.0,0.1.0,0.1.0,0.1,,697,696,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00349,2023.01.16 11:50:00,US100,ENTRY,LONG,0.0600,11445.90000000,,11377.52000000,11582.66000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.131620,1,0.1.0,0.1.0,0.1.0,0.1,,698,698,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00349,2023.01.16 17:50:00,US100,EXIT,LONG,0.0600,11445.90000000,11527.15000000,11377.52000000,11582.66000000,4.88,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.131620,1,0.1.0,0.1.0,0.1.0,0.1,,699,698,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00350,2023.01.16 17:55:00,US100,ENTRY,LONG,0.1100,11529.15000000,,11490.26000000,11606.94000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.231405,0,0.1.0,0.1.0,0.1.0,0.1,,700,700,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00350,2023.01.17 03:54:49,US100,EXIT,LONG,0.1100,11529.15000000,11488.55000000,11490.26000000,11606.94000000,-4.90,6.000000,12.000000,6.000000,12.000000,72,60,SL,3,0.231405,0,0.1.0,0.1.0,0.1.0,0.1,,701,700,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00351,2023.01.17 07:00:00,US100,ENTRY,LONG,0.1400,11479.55000000,,11449.53000000,11539.59000000,,6.000000,12.000000,6.000000,12.000000,72,0,,2,0.299786,1,0.1.0,0.1.0,0.1.0,0.1,,702,702,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00351,2023.01.17 13:00:00,US100,EXIT,LONG,0.1400,11479.55000000,11504.05000000,11449.53000000,11539.59000000,3.43,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,2,0.299786,1,0.1.0,0.1.0,0.1.0,0.1,,703,702,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00352,2023.01.17 14:15:00,US100,ENTRY,LONG,0.0800,11507.05000000,,11454.31000000,11612.52000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.170662,0,0.1.0,0.1.0,0.1.0,0.1,,704,704,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00352,2023.01.17 17:10:58,US100,EXIT,LONG,0.0800,11507.05000000,11612.80000000,11454.31000000,11612.52000000,8.46,6.000000,12.000000,6.000000,12.000000,72,35,TP,3,0.170662,0,0.1.0,0.1.0,0.1.0,0.1,,705,704,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00353,2023.01.17 17:30:00,US100,ENTRY,LONG,0.0200,11594.55000000,,11412.82000000,11958.01000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.049524,0,0.1.0,0.1.0,0.1.0,0.1,,706,706,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00353,2023.01.17 23:30:00,US100,EXIT,LONG,0.0200,11594.55000000,11554.80000000,11412.82000000,11958.01000000,-0.80,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.049524,0,0.1.0,0.1.0,0.1.0,0.1,,707,706,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00354,2023.01.18 06:20:00,US100,ENTRY,LONG,0.0700,11570.30000000,,11511.48000000,11687.94000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.153005,0,0.1.0,0.1.0,0.1.0,0.1,,708,708,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00354,2023.01.18 12:20:01,US100,EXIT,LONG,0.0700,11570.30000000,11563.55000000,11511.48000000,11687.94000000,-0.47,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.153005,0,0.1.0,0.1.0,0.1.0,0.1,,709,708,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00355,2023.01.18 12:25:00,US100,ENTRY,LONG,0.1100,11565.80000000,,11527.01000000,11643.37000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.232044,1,0.1.0,0.1.0,0.1.0,0.1,,710,710,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00355,2023.01.18 15:30:58,US100,EXIT,LONG,0.1100,11565.80000000,11646.05000000,11527.01000000,11643.37000000,8.83,6.000000,12.000000,6.000000,12.000000,72,37,TP,3,0.232044,1,0.1.0,0.1.0,0.1.0,0.1,,711,710,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00356,2023.01.18 15:40:00,US100,ENTRY,LONG,0.0500,11601.05000000,,11512.19000000,11778.78000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.101278,0,0.1.0,0.1.0,0.1.0,0.1,,712,712,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00356,2023.01.18 18:07:08,US100,EXIT,LONG,0.0500,11601.05000000,11510.00000000,11512.19000000,11778.78000000,-4.55,6.000000,12.000000,6.000000,12.000000,72,29,SL,3,0.101278,0,0.1.0,0.1.0,0.1.0,0.1,,713,712,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00357,2023.01.18 19:00:00,US100,ENTRY,LONG,0.0200,11482.15000000,,11326.88000000,11792.68000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.057965,1,0.1.0,0.1.0,0.1.0,0.1,,714,714,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00357,2023.01.19 02:00:00,US100,EXIT,LONG,0.0200,11482.15000000,11414.90000000,11326.88000000,11792.68000000,-1.43,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.057965,1,0.1.0,0.1.0,0.1.0,0.1,,715,714,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00358,2023.01.19 07:10:00,US100,ENTRY,LONG,0.1500,11408.15000000,,11378.19000000,11468.06000000,,6.000000,12.000000,6.000000,12.000000,72,0,,2,0.300429,0,0.1.0,0.1.0,0.1.0,0.1,,716,716,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00358,2023.01.19 09:17:55,US100,EXIT,LONG,0.1500,11408.15000000,11378.15000000,11378.19000000,11468.06000000,-4.50,6.000000,12.000000,6.000000,12.000000,72,25,SL,2,0.300429,0,0.1.0,0.1.0,0.1.0,0.1,,717,716,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00359,2023.01.19 09:35:00,US100,ENTRY,LONG,0.1000,11381.65000000,,11338.58000000,11467.79000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.208955,1,0.1.0,0.1.0,0.1.0,0.1,,718,718,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00359,2023.01.19 12:40:00,US100,EXIT,LONG,0.1000,11381.65000000,11338.40000000,11338.58000000,11467.79000000,-4.33,6.000000,12.000000,6.000000,12.000000,72,36,SL,5,0.208955,1,0.1.0,0.1.0,0.1.0,0.1,,719,718,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00360,2023.01.19 12:50:00,US100,ENTRY,LONG,0.0900,11346.65000000,,11299.76000000,11440.42000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.191956,1,0.1.0,0.1.0,0.1.0,0.1,,720,720,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00360,2023.01.19 14:47:21,US100,EXIT,LONG,0.0900,11346.65000000,11299.65000000,11299.76000000,11440.42000000,-4.23,6.000000,12.000000,6.000000,12.000000,72,23,SL,5,0.191956,1,0.1.0,0.1.0,0.1.0,0.1,,721,720,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00361,2023.01.19 15:00:00,US100,ENTRY,LONG,0.0600,11301.65000000,,11237.41000000,11430.14000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.140093,1,0.1.0,0.1.0,0.1.0,0.1,,722,722,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00361,2023.01.19 21:00:00,US100,EXIT,LONG,0.0600,11301.65000000,11332.95000000,11237.41000000,11430.14000000,1.88,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.140093,1,0.1.0,0.1.0,0.1.0,0.1,,723,722,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00362,2023.01.19 21:05:00,US100,ENTRY,LONG,0.0300,11334.95000000,,11215.10000000,11574.65000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.075094,0,0.1.0,0.1.0,0.1.0,0.1,,724,724,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00362,2023.01.20 04:05:00,US100,EXIT,LONG,0.0300,11334.95000000,11339.20000000,11215.10000000,11574.65000000,0.01,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.075094,0,0.1.0,0.1.0,0.1.0,0.1,,725,724,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00363,2023.01.20 10:55:00,US100,ENTRY,LONG,0.0700,11330.95000000,,11272.02000000,11448.81000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.152727,1,0.1.0,0.1.0,0.1.0,0.1,,726,726,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00363,2023.01.20 16:55:00,US100,EXIT,LONG,0.0700,11330.95000000,11393.65000000,11272.02000000,11448.81000000,4.39,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.152727,1,0.1.0,0.1.0,0.1.0,0.1,,727,726,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00364,2023.01.20 17:00:00,US100,ENTRY,LONG,0.0300,11389.45000000,,11267.20000000,11633.95000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.073620,0,0.1.0,0.1.0,0.1.0,0.1,,728,728,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00364,2023.01.20 23:00:00,US100,EXIT,LONG,0.0300,11389.45000000,11609.70000000,11267.20000000,11633.95000000,6.61,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.073620,0,0.1.0,0.1.0,0.1.0,0.1,,729,728,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00365,2023.01.20 23:05:00,US100,ENTRY,LONG,0.0400,11609.45000000,,11509.40000000,11809.55000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.089955,0,0.1.0,0.1.0,0.1.0,0.1,,730,730,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00365,2023.01.23 06:10:00,US100,EXIT,LONG,0.0400,11609.45000000,11603.00000000,11509.40000000,11809.55000000,-0.73,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.089955,0,0.1.0,0.1.0,0.1.0,0.1,,731,730,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00366,2023.01.23 08:35:01,US100,ENTRY,LONG,0.1800,11617.25000000,,11592.39000000,11666.96000000,,6.000000,12.000000,6.000000,12.000000,72,0,,2,0.362069,0,0.1.0,0.1.0,0.1.0,0.1,,732,732,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00366,2023.01.23 13:55:21,US100,EXIT,LONG,0.1800,11617.25000000,11592.25000000,11592.39000000,11666.96000000,-4.50,6.000000,12.000000,6.000000,12.000000,72,64,SL,2,0.362069,0,0.1.0,0.1.0,0.1.0,0.1,,733,732,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00367,2023.01.23 15:35:00,US100,ENTRY,LONG,0.0600,11641.55000000,,11573.13000000,11778.39000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.131538,0,0.1.0,0.1.0,0.1.0,0.1,,734,734,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00367,2023.01.23 17:22:36,US100,EXIT,LONG,0.0600,11641.55000000,11778.45000000,11573.13000000,11778.39000000,8.21,6.000000,12.000000,6.000000,12.000000,72,21,TP,5,0.131538,0,0.1.0,0.1.0,0.1.0,0.1,,735,734,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00368,2023.01.23 17:40:00,US100,ENTRY,LONG,0.0200,11800.45000000,,11628.78000000,12143.80000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.052425,0,0.1.0,0.1.0,0.1.0,0.1,,736,736,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00368,2023.01.23 23:40:00,US100,EXIT,LONG,0.0200,11800.45000000,11865.65000000,11628.78000000,12143.80000000,1.30,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.052425,0,0.1.0,0.1.0,0.1.0,0.1,,737,736,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00369,2023.01.23 23:45:00,US100,ENTRY,LONG,0.0600,11871.40000000,,11805.36000000,12003.49000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.136275,0,0.1.0,0.1.0,0.1.0,0.1,,738,738,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00369,2023.01.24 06:45:00,US100,EXIT,LONG,0.0600,11871.40000000,11866.15000000,11805.36000000,12003.49000000,-0.56,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.136275,0,0.1.0,0.1.0,0.1.0,0.1,,739,738,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00370,2023.01.24 08:30:00,US100,ENTRY,LONG,0.1600,11874.90000000,,11847.36000000,11929.97000000,,6.000000,12.000000,6.000000,12.000000,72,0,,2,0.326848,0,0.1.0,0.1.0,0.1.0,0.1,,740,740,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00370,2023.01.24 11:42:39,US100,EXIT,LONG,0.1600,11874.90000000,11847.15000000,11847.36000000,11929.97000000,-4.44,6.000000,12.000000,6.000000,12.000000,72,38,SL,2,0.326848,0,0.1.0,0.1.0,0.1.0,0.1,,741,740,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00371,2023.01.24 11:50:00,US100,ENTRY,LONG,0.0900,11848.65000000,,11799.36000000,11947.22000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.182609,1,0.1.0,0.1.0,0.1.0,0.1,,742,742,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00371,2023.01.24 15:41:00,US100,EXIT,LONG,0.0900,11848.65000000,11798.90000000,11799.36000000,11947.22000000,-4.48,6.000000,12.000000,6.000000,12.000000,72,46,SL,5,0.182609,1,0.1.0,0.1.0,0.1.0,0.1,,743,742,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00372,2023.01.24 16:10:00,US100,ENTRY,LONG,0.0600,11792.40000000,,11719.11000000,11938.97000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.122807,1,0.1.0,0.1.0,0.1.0,0.1,,744,744,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00372,2023.01.24 22:10:00,US100,EXIT,LONG,0.0600,11792.40000000,11846.40000000,11719.11000000,11938.97000000,3.24,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.122807,1,0.1.0,0.1.0,0.1.0,0.1,,745,744,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00373,2023.01.24 23:50:00,US100,ENTRY,LONG,0.0200,11917.40000000,,11753.45000000,12245.30000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.054895,0,0.1.0,0.1.0,0.1.0,0.1,,746,746,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00373,2023.01.25 03:33:38,US100,EXIT,LONG,0.0200,11917.40000000,11753.00000000,11753.45000000,12245.30000000,-3.37,6.000000,12.000000,6.000000,12.000000,72,32,SL,3,0.054895,0,0.1.0,0.1.0,0.1.0,0.1,,747,746,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00374,2023.01.25 09:10:00,US100,ENTRY,LONG,0.1400,11775.50000000,,11745.65000000,11835.20000000,,6.000000,12.000000,6.000000,12.000000,72,0,,4,0.301508,0,0.1.0,0.1.0,0.1.0,0.1,,748,748,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00374,2023.01.25 11:50:40,US100,EXIT,LONG,0.1400,11775.50000000,11745.50000000,11745.65000000,11835.20000000,-4.20,6.000000,12.000000,6.000000,12.000000,72,32,SL,4,0.301508,0,0.1.0,0.1.0,0.1.0,0.1,,749,748,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00375,2023.01.25 12:40:01,US100,ENTRY,LONG,0.0600,11717.25000000,,11651.29000000,11849.16000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.136452,1,0.1.0,0.1.0,0.1.0,0.1,,750,750,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00375,2023.01.25 15:49:34,US100,EXIT,LONG,0.0600,11717.25000000,11651.00000000,11651.29000000,11849.16000000,-3.98,6.000000,12.000000,6.000000,12.000000,72,37,SL,5,0.136452,1,0.1.0,0.1.0,0.1.0,0.1,,751,750,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00376,2023.01.25 16:10:00,US100,ENTRY,LONG,0.0500,11665.25000000,,11591.86000000,11812.04000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.122628,1,0.1.0,0.1.0,0.1.0,0.1,,752,752,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00376,2023.01.25 16:54:06,US100,EXIT,LONG,0.0500,11665.25000000,11590.55000000,11591.86000000,11812.04000000,-3.74,6.000000,12.000000,6.000000,12.000000,72,8,SL,5,0.122628,1,0.1.0,0.1.0,0.1.0,0.1,,753,752,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00377,2023.01.25 17:05:00,US100,ENTRY,LONG,0.0200,11582.35000000,,11435.63000000,11875.79000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.061341,1,0.1.0,0.1.0,0.1.0,0.1,,754,754,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00377,2023.01.25 23:05:00,US100,EXIT,LONG,0.0200,11582.35000000,11825.55000000,11435.63000000,11875.79000000,4.86,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.061341,1,0.1.0,0.1.0,0.1.0,0.1,,755,754,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00378,2023.01.25 23:20:00,US100,ENTRY,LONG,0.0300,11811.30000000,,11666.82000000,12100.25000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.062294,0,0.1.0,0.1.0,0.1.0,0.1,,756,756,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00378,2023.01.26 06:20:00,US100,EXIT,LONG,0.0300,11811.30000000,11857.35000000,11666.82000000,12100.25000000,1.26,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.062294,0,0.1.0,0.1.0,0.1.0,0.1,,757,756,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00379,2023.01.26 07:05:00,US100,ENTRY,LONG,0.1600,11863.35000000,,11836.46000000,11917.14000000,,6.000000,12.000000,6.000000,12.000000,72,0,,0,0.334661,1,0.1.0,0.1.0,0.1.0,0.1,,758,758,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00379,2023.01.26 13:05:00,US100,EXIT,LONG,0.1600,11863.35000000,11894.60000000,11836.46000000,11917.14000000,5.00,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,0,0.334661,1,0.1.0,0.1.0,0.1.0,0.1,,759,758,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00380,2023.01.26 13:20:01,US100,ENTRY,LONG,0.0900,11896.10000000,,11849.15000000,11990.00000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.191693,0,0.1.0,0.1.0,0.1.0,0.1,,760,760,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00380,2023.01.26 16:31:06,US100,EXIT,LONG,0.0900,11896.10000000,11990.80000000,11849.15000000,11990.00000000,8.52,6.000000,12.000000,6.000000,12.000000,72,38,TP,5,0.191693,0,0.1.0,0.1.0,0.1.0,0.1,,761,760,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00381,2023.01.26 16:45:00,US100,ENTRY,LONG,0.0300,11960.35000000,,11813.55000000,12253.96000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.061307,0,0.1.0,0.1.0,0.1.0,0.1,,762,762,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00381,2023.01.26 22:45:00,US100,EXIT,LONG,0.0300,11960.35000000,12015.85000000,11813.55000000,12253.96000000,1.67,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.061307,0,0.1.0,0.1.0,0.1.0,0.1,,763,762,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00382,2023.01.26 22:50:00,US100,ENTRY,LONG,0.0400,12024.85000000,,11932.92000000,12208.72000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.097898,0,0.1.0,0.1.0,0.1.0,0.1,,764,764,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00382,2023.01.27 05:50:00,US100,EXIT,LONG,0.0400,12024.85000000,11985.10000000,11932.92000000,12208.72000000,-1.75,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.097898,0,0.1.0,0.1.0,0.1.0,0.1,,765,764,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
